"","ID","Question","Response","PostValue"
"3384","4230","Q17","it has half the mass of the original block",1
"3385","4232","Q17","it has half the mass of the original block",1
"3386","4235","Q17","it has twice the mass of the original block",0
"3387","4236","Q17","it has twice the mass of the original block",0
"3388","4240","Q17","it has half the mass of the original block",1
"3389","4241","Q17","it has half the mass of the original block",1
"3390","4242","Q17","it has twice the mass of the original block",0
"3391","4243","Q17","it has half the mass of the original block",1
"3392","4244","Q17","it has the same mass as the original block",0
"3393","4245","Q17","it has half the mass of the original block",1
"3394","4246","Q17","it has half the mass of the original block",1
"3395","4247","Q17","it has half the mass of the original block",1
"3396","4248","Q17","it has half the mass of the original block",1
"3397","4249","Q17","it has half the mass of the original block",1
"3398","4250","Q17","it has half the mass of the original block",1
"3399","4251","Q17","it has the same mass as the original block",0
"3400","4254","Q17","it has half the mass of the original block",1
"3401","4257","Q17","it has half the mass of the original block",1
"3402","4258","Q17","it has half the mass of the original block",1
"3403","4259","Q17","it has half the mass of the original block",1
"3404","4260","Q17","it has half the mass of the original block",1
"3405","4261","Q17","it has half the mass of the original block",1
"3406","4262","Q17","it has half the mass of the original block",1
"3407","4264","Q17","it has half the mass of the original block",1
"3408","4267","Q17","it has half the mass of the original block",1
"3409","4268","Q17","it has half the mass of the original block",1
"3410","4269","Q17","it has half the mass of the original block",1
"3411","4271","Q17","it has half the mass of the original block",1
"3412","4272","Q17","it has the same mass as the original block",0
"3413","4273","Q17","it has half the mass of the original block",1
"3414","4274","Q17","it has half the mass of the original block",1
"3415","4275","Q17","it has half the mass of the original block",1
"3416","4276","Q17","it has half the mass of the original block",1
"3417","4277","Q17","it has half the mass of the original block",1
"3418","4278","Q17","it has the same mass as the original block",0
"3419","4279","Q17","it has half the mass of the original block",1
"3420","4281","Q17","it has half the mass of the original block",1
"3421","4282","Q17","it has the same mass as the original block",0
"3422","4283","Q17","it has half the mass of the original block",1
"3423","4284","Q17","it has the same mass as the original block",0
"3424","4285","Q17","it has half the mass of the original block",1
"3425","4286","Q17","it has half the mass of the original block",1
"3426","4287","Q17","it has half the mass of the original block",1
"3427","4288","Q17","it has half the mass of the original block",1
"3428","4289","Q17","it has half the mass of the original block",1
"3429","4290","Q17","it has twice the mass of the original block",0
"3430","4291","Q17","it has half the mass of the original block",1
"3431","4293","Q17","it has twice the mass of the original block",0
"3432","4294","Q17","it has the same mass as the original block",0
"3433","4295","Q17","it has half the mass of the original block",1
"3434","4297","Q17","it has half the mass of the original block",1
"3435","4299","Q17","it has half the mass of the original block",1
"3436","4300","Q17","it has half the mass of the original block",1
"3437","4301","Q17","it has half the mass of the original block",1
"3438","4302","Q17","it has half the mass of the original block",1
"3439","4304","Q17","it has half the mass of the original block",1
"3440","4305","Q17","it has half the mass of the original block",1
"3441","4306","Q17","it has half the mass of the original block",1
"3442","4309","Q17","it has half the mass of the original block",1
"3443","4310","Q17","it has the same mass as the original block",0
"3444","4313","Q17","it has half the mass of the original block",1
"3445","4314","Q17","it has the same mass as the original block",0
"3446","4315","Q17","it has twice the mass of the original block",0
"3447","4316","Q17","it has half the mass of the original block",1
"3448","4318","Q17","it has twice the mass of the original block",0
"3449","4319","Q17","it has twice the mass of the original block",0
"3450","4321","Q17","it has half the mass of the original block",1
"3451","4322","Q17","it has half the mass of the original block",1
"3452","4323","Q17","it has half the mass of the original block",1
"3453","4324","Q17","it has half the mass of the original block",1
"3454","4326","Q17","it has half the mass of the original block",1
"3455","4327","Q17","it has half the mass of the original block",1
"3456","4328","Q17","it has half the mass of the original block",1
"3457","4333","Q17","it has half the mass of the original block",1
"3458","4334","Q17","it has the same mass as the original block",0
"3459","4335","Q17","it has the same mass as the original block",0
"3460","4339","Q17","it has half the mass of the original block",1
"3461","4341","Q17","it has half the mass of the original block",1
"3462","4342","Q17","it has half the mass of the original block",1
"3463","4343","Q17","it has half the mass of the original block",1
"3464","4344","Q17","it has half the mass of the original block",1
"3465","4347","Q17","it has half the mass of the original block",1
"3466","4348","Q17","it has half the mass of the original block",1
"3467","4350","Q17","it has half the mass of the original block",1
"3468","4353","Q17","it has half the mass of the original block",1
"3469","4355","Q17","it has half the mass of the original block",1
"3470","4356","Q17","it has half the mass of the original block",1
"3471","4357","Q17","it has half the mass of the original block",1
"3472","4359","Q17","it has half the mass of the original block",1
"3473","4360","Q17","it has half the mass of the original block",1
"3474","4362","Q17","it has half the mass of the original block",1
"3475","4363","Q17","it has half the mass of the original block",1
"3476","4364","Q17","it has half the mass of the original block",1
"3477","4367","Q17","it has half the mass of the original block",1
"3478","4368","Q17","it has half the mass of the original block",1
"3479","4371","Q17","it has half the mass of the original block",1
"3480","4372","Q17","it has the same mass as the original block",0
"3481","4373","Q17","it has half the mass of the original block",1
"3482","4374","Q17","it has half the mass of the original block",1
"3483","4376","Q17","it has half the mass of the original block",1
"3484","4377","Q17","it has half the mass of the original block",1
"3485","4378","Q17","it has half the mass of the original block",1
"3486","4379","Q17","it has half the mass of the original block",1
"3487","4380","Q17","it has half the mass of the original block",1
"3488","4382","Q17","it has half the mass of the original block",1
"3489","4383","Q17","it has half the mass of the original block",1
"3490","4384","Q17","it has half the mass of the original block",1
"3491","4390","Q17","it has half the mass of the original block",1
"3492","4391","Q17","it has half the mass of the original block",1
"3493","4394","Q17","it has half the mass of the original block",1
"3494","4396","Q17","it has half the mass of the original block",1
"3495","4397","Q17","it has half the mass of the original block",1
"3496","4400","Q17","it has half the mass of the original block",1
"3497","4404","Q17","it has half the mass of the original block",1
"3498","4406","Q17","it has twice the mass of the original block",0
"3499","4407","Q17","it has half the mass of the original block",1
"3500","4408","Q17","it has half the mass of the original block",1
"3501","4410","Q17","it has the same mass as the original block",0
"3502","4411","Q17","it has the same mass as the original block",0
"3503","4413","Q17","it has half the mass of the original block",1
"3504","4415","Q17","it has twice the mass of the original block",0
"3505","4417","Q17","it has the same mass as the original block",0
"3506","4418","Q17","it has half the mass of the original block",1
"3507","4419","Q17","it has twice the mass of the original block",0
"3508","4421","Q17","it has half the mass of the original block",1
"3509","4422","Q17","it has twice the mass of the original block",0
"3510","4423","Q17","it has the same mass as the original block",0
"3511","4426","Q17","it has half the mass of the original block",1
"3512","4428","Q17","it has half the mass of the original block",1
"3513","4429","Q17","it has twice the mass of the original block",0
"3514","4430","Q17","it has half the mass of the original block",1
"3515","4431","Q17","it has half the mass of the original block",1
"3516","4432","Q17","it has half the mass of the original block",1
"3517","4433","Q17","it has half the mass of the original block",1
"3518","4435","Q17","it has half the mass of the original block",1
"3519","4436","Q17","it has half the mass of the original block",1
"3520","4437","Q17","it has half the mass of the original block",1
"3521","4440","Q17","it has half the mass of the original block",1
"3522","4447","Q17","it has half the mass of the original block",1
"3523","4448","Q17","it has half the mass of the original block",1
"3524","4449","Q17","it has half the mass of the original block",1
"3525","4450","Q17","it has twice the mass of the original block",0
"3526","4451","Q17","it has half the mass of the original block",1
"3527","4452","Q17","it has half the mass of the original block",1
"3528","4453","Q17","it has half the mass of the original block",1
"3529","4454","Q17","it has half the mass of the original block",1
"3530","4455","Q17","it has half the mass of the original block",1
"3531","4456","Q17","it has half the mass of the original block",1
"3532","4457","Q17","it has half the mass of the original block",1
"3533","4458","Q17","it has half the mass of the original block",1
"3534","4459","Q17","it has half the mass of the original block",1
"3535","4460","Q17","it has half the mass of the original block",1
"3536","4461","Q17","it has half the mass of the original block",1
"3537","4465","Q17","it has half the mass of the original block",1
"3538","4466","Q17","it has half the mass of the original block",1
