"","ID","Question","Response.x","PreValue","Response.y","PostValue"
"2740","4245","Q16","The same density as 1 kg of wood",1,"Half the density of 1 kg of wood",0
"2741","4335","Q16","Twice the density of 1 kg of wood",0,"Twice the density of 1 kg of wood",0
"2742","4326","Q16","Half the density of 1 kg of wood",0,"The same density as 1 kg of wood",1
"2743","4334","Q16","The same density as 1 kg of wood",1,"The same density as 1 kg of wood",1
"2744","4360","Q16","Twice the density of 1 kg of wood",0,"Twice the density of 1 kg of wood",0
"2745","4350","Q16","The same density as 1 kg of wood",1,"The same density as 1 kg of wood",1
"2746","4562","Q16","Twice the density of 1 kg of wood",0,"Half the density of 1 kg of wood",0
"2747","4564","Q16","The same density as 1 kg of wood",1,"The same density as 1 kg of wood",1
"2748","4537","Q16","Twice the density of 1 kg of wood",0,"Twice the density of 1 kg of wood",0
"2749","4558","Q16","Half the density of 1 kg of wood",0,"Twice the density of 1 kg of wood",0
"2750","4550","Q16","Half the density of 1 kg of wood",0,"Twice the density of 1 kg of wood",0
"2751","4536","Q16","The same density as 1 kg of wood",1,"The same density as 1 kg of wood",1
"2752","4571","Q16","Twice the density of 1 kg of wood",0,"Twice the density of 1 kg of wood",0
"2753","4571","Q16","Twice the density of 1 kg of wood",0,"Twice the density of 1 kg of wood",0
"2754","4566","Q16","The same density as 1 kg of wood",1,"The same density as 1 kg of wood",1
"2755","4546","Q16","The same density as 1 kg of wood",1,"Twice the density of 1 kg of wood",0
"2756","4535","Q16","Twice the density of 1 kg of wood",0,"The same density as 1 kg of wood",1
"2757","4540","Q16","The same density as 1 kg of wood",1,"The same density as 1 kg of wood",1
"2758","4549","Q16","Twice the density of 1 kg of wood",0,"Twice the density of 1 kg of wood",0
"2759","4568","Q16","Half the density of 1 kg of wood",0,"Half the density of 1 kg of wood",0
"2760","4543","Q16","Half the density of 1 kg of wood",0,"Twice the density of 1 kg of wood",0
"2761","4574","Q16","The same density as 1 kg of wood",1,"Twice the density of 1 kg of wood",0
"2762","4559","Q16","Twice the density of 1 kg of wood",0,"The same density as 1 kg of wood",1
"2763","4531","Q16","Twice the density of 1 kg of wood",0,"Half the density of 1 kg of wood",0
"2764","4545","Q16","Half the density of 1 kg of wood",0,"Twice the density of 1 kg of wood",0
"2765","4533","Q16","Twice the density of 1 kg of wood",0,"The same density as 1 kg of wood",1
"2766","4374","Q16","Half the density of 1 kg of wood",0,"The same density as 1 kg of wood",1
"2767","4314","Q16","Half the density of 1 kg of wood",0,"The same density as 1 kg of wood",1
"2768","4305","Q16","Twice the density of 1 kg of wood",0,"Twice the density of 1 kg of wood",0
"2769","4281","Q16","The same density as 1 kg of wood",1,"The same density as 1 kg of wood",1
"2770","4316","Q16","The same density as 1 kg of wood",1,"The same density as 1 kg of wood",1
"2771","4372","Q16","Twice the density of 1 kg of wood",0,"The same density as 1 kg of wood",1
"2772","4310","Q16","Twice the density of 1 kg of wood",0,"Twice the density of 1 kg of wood",0
"2773","4371","Q16","Twice the density of 1 kg of wood",0,"Twice the density of 1 kg of wood",0
"2774","4295","Q16","The same density as 1 kg of wood",1,"The same density as 1 kg of wood",1
"2775","4602","Q16","Twice the density of 1 kg of wood",0,"Twice the density of 1 kg of wood",0
"2776","4626","Q16","The same density as 1 kg of wood",1,"The same density as 1 kg of wood",1
"2777","4589","Q16","The same density as 1 kg of wood",1,"The same density as 1 kg of wood",1
"2778","4586","Q16","Twice the density of 1 kg of wood",0,"Twice the density of 1 kg of wood",0
"2779","4627","Q16","The same density as 1 kg of wood",1,"The same density as 1 kg of wood",1
"2780","4608","Q16","Half the density of 1 kg of wood",0,"Twice the density of 1 kg of wood",0
"2781","4599","Q16","Twice the density of 1 kg of wood",0,"Twice the density of 1 kg of wood",0
"2782","4610","Q16","Twice the density of 1 kg of wood",0,"Half the density of 1 kg of wood",0
"2783","4609","Q16","Twice the density of 1 kg of wood",0,"Twice the density of 1 kg of wood",0
